ObjectID,GlobalID,Monitoring Date,Monitor Names,Vernal Pool?,Vernal Pool Name or Number,Vernal Pool Axis,Project Site,Unlisted Project Site,Lagoon Transect Name/Number,Unlisted Lagoon Transect Name/Number,NCOS Transect Name/Number,NP Transect Name/Number,Unlisted NP Transect Name/Number,Transect Name/Number,Total Transect Length,Transect Start Time,Transect Finish Time,Transect Notes,Transect Distance of Quadrat,Side of Transect (Left or Right),Vernal Pool Zone,Quadrat Notes (Optional),Percent Bare Ground,Percent Natural Thatch,Percent Mowed/Trimmed Thatch,Thatch Notes (Optional),Count of Native Species,Sum of Native Cover,Count of Non-Native Species,Sum of Non-Native Cover,Count of Unknown Species,Sum of Unknown Cover,Sum of Thatch,Sum of Other Cover,Bare Ground,SUM of ALL COVER,CreationDate,Creator,EditDate,Editor,x,y
4006,2bdc4a25-9f63-47b3-b47c-170b2c7c4eee,6/27/2023 7:00:00 PM,Claire WS,yes,2,major,south_parcel,,,,,,,,30,13:33,,,6,Right,bottom,,15,0,0,,5,85,0,0,0,0,0,0,15,100,6/28/2023 12:00:31 AM,ccber_user,6/28/2023 12:00:31 AM,ccber_user,-119.884136666667,34.418305
4007,d5b294e8-8b81-4dce-836f-602811f43840,6/27/2023 7:00:00 PM,Claire WS,yes,2,major,south_parcel,,,,,,,,30,13:33,,,8,Left,bottom,,15,0,0,,4,85,0,0,0,0,0,0,15,100,6/28/2023 12:00:32 AM,ccber_user,6/28/2023 12:00:32 AM,ccber_user,-119.88413,34.4183133333333
4008,52c768d3-739b-4a0e-bc57-0ca1ee200ceb,6/27/2023 7:00:00 PM,Claire WS,yes,2,major,south_parcel,,,,,,,,30,13:33,,,10,Right,bottom,,34,0,0,,4,66,0,0,0,0,0,0,34,100,6/28/2023 12:00:33 AM,ccber_user,6/28/2023 12:00:33 AM,ccber_user,-119.884135,34.41827
4009,282f2a52-d8d8-4778-8bc9-e6f58427e6b9,6/27/2023 7:00:00 PM,Claire WS,yes,2,major,south_parcel,,,,,,,,30,13:33,,,12,Left,bottom,,15,0,0,,4,85,0,0,0,0,0,0,15,100,6/28/2023 12:00:35 AM,ccber_user,6/28/2023 12:00:35 AM,ccber_user,-119.884103333333,34.41826
4010,ffe2adff-05d1-4d34-b775-82277a0050c5,6/27/2023 7:00:00 PM,Claire WS,yes,2,major,south_parcel,,,,,,,,30,13:33,,,14,Right,bottom,,47,0,0,,5,53,0,0,0,0,0,0,47,100,6/28/2023 12:00:36 AM,ccber_user,6/28/2023 12:00:36 AM,ccber_user,-119.884103333333,34.41826
4011,dde291a3-e04a-4099-afd7-7ce63f53bcb0,6/27/2023 7:00:00 PM,Claire WS,yes,2,major,south_parcel,,,,,,,,30,13:33,,,16,Left,bottom,,43,0,0,,4,57,0,0,0,0,0,0,43,100,6/28/2023 12:00:37 AM,ccber_user,6/28/2023 12:00:37 AM,ccber_user,-119.884103333333,34.41826
4012,77a3ff14-2cd2-489f-b34d-5abfd4425ddc,6/27/2023 7:00:00 PM,Claire WS,yes,2,major,south_parcel,,,,,,,,30,13:33,,,18,Right,bottom,,2,0,0,,5,101,0,0,0,0,0,0,2,103,6/28/2023 12:00:38 AM,ccber_user,6/28/2023 12:00:38 AM,ccber_user,-119.884096666667,34.418235
4013,d589d842-ae8d-4414-a17e-66f502cc3a97,6/27/2023 7:00:00 PM,Claire WS,yes,2,major,south_parcel,,,,,,,,30,13:33,,,20,Left,transition,,5,0,0,,5,97,0,0,0,0,0,0,5,102,6/28/2023 12:00:39 AM,ccber_user,6/28/2023 12:00:39 AM,ccber_user,-119.884076666667,34.4182166666667
4014,3f911139-5a82-4628-9bf3-fa331e6eee24,6/27/2023 7:00:00 PM,Claire WS,yes,2,major,south_parcel,,,,,,,,30,13:33,,,24,Left,edge,,55,3,0,,0,0,9,43,0,0,3,0,55,101,6/28/2023 12:00:41 AM,ccber_user,6/28/2023 12:00:41 AM,ccber_user,-119.884073333333,34.41815
4015,e6cd9882-883f-4560-bb8e-e799ffa95e01,6/27/2023 7:00:00 PM,Claire WS,yes,2,major,south_parcel,,,,,,,,30,13:33,14:37,,28,Left,edge,,0,0,0,,2,15,7,88,0,0,0,0,0,103,6/28/2023 12:00:42 AM,ccber_user,6/28/2023 12:00:42 AM,ccber_user,-119.884063333333,34.418125
4016,63f1bc64-28b7-4ac8-a5db-7a841d7c9b8a,6/27/2023 7:00:00 PM,Claire WS,yes,3,major,south_parcel,,,,,,,,36,14:43,,,0,Left,edge,,0,0,0,,3,22,7,80,0,0,0,0,0,102,6/28/2023 12:00:44 AM,ccber_user,6/28/2023 12:00:44 AM,ccber_user,-119.884335,34.4182716666667
4017,2675b074-129d-453f-a7e7-7e1f728c9b82,6/27/2023 7:00:00 PM,Claire WS,yes,3,major,south_parcel,,,,,,,,36,14:43,,,4,Left,transition,,42,2,0,,3,47,4,9,0,0,2,0,42,100,6/28/2023 12:00:46 AM,ccber_user,6/28/2023 12:00:46 AM,ccber_user,-119.884316666667,34.4182616666667
4018,13ccaaeb-fd55-4294-89fc-011b8707c660,6/27/2023 7:00:00 PM,Claire WS,yes,3,major,south_parcel,,,,,,,,36,14:43,,,8,Left,bottom,,5,0,0,,4,90,1,5,0,0,0,0,5,100,6/28/2023 12:00:47 AM,ccber_user,6/28/2023 12:00:47 AM,ccber_user,-119.884311666667,34.41818
4019,513542b4-394d-4254-8959-09d8a1a23fb7,6/27/2023 7:00:00 PM,Claire WS,yes,3,major,south_parcel,,,,,,,,36,14:43,,,12,Left,bottom,,3,0,0,,4,98,0,0,0,0,0,0,3,101,6/28/2023 12:00:48 AM,ccber_user,6/28/2023 12:00:48 AM,ccber_user,-119.88432,34.41818
4020,61675488-34ed-4111-b929-21f99358fd81,6/27/2023 7:00:00 PM,Claire WS,yes,3,major,south_parcel,,,,,,,,36,14:43,,,16,Left,bottom,,0,0,0,,2,100,0,0,0,0,0,0,0,100,6/28/2023 12:00:50 AM,ccber_user,6/28/2023 12:00:50 AM,ccber_user,-119.884305,34.4180883333333
4021,9d869ac9-80ed-499c-a63f-2732dde49631,6/27/2023 7:00:00 PM,Claire WS,yes,3,major,south_parcel,,,,,,,,36,14:43,,,20,Left,bottom,,3,0,0,,3,97,0,0,0,0,0,0,3,100,6/28/2023 12:00:51 AM,ccber_user,6/28/2023 12:00:51 AM,ccber_user,-119.8843,34.4180566666667
4022,970b7b64-9e04-44b8-a2ba-17a3aeac9549,6/27/2023 7:00:00 PM,Claire WS,yes,3,major,south_parcel,,,,,,,,36,14:43,,,24,Left,transition,,2,2,0,,4,87,1,12,0,0,2,0,2,103,6/28/2023 12:00:52 AM,ccber_user,6/28/2023 12:00:52 AM,ccber_user,-119.884303333333,34.4180583333333
4023,042bb45e-cf36-4734-bafc-028b65aa1e18,6/27/2023 7:00:00 PM,Claire WS,yes,3,major,south_parcel,,,,,,,,36,14:43,,,28,Left,edge,,45,1,0,,3,19,2,36,0,0,1,0,45,101,6/28/2023 12:00:53 AM,ccber_user,6/28/2023 12:00:53 AM,ccber_user,-119.884286666667,34.4180383333333
4024,38d6a990-d7fa-4b87-b366-726987df2ffd,6/27/2023 7:00:00 PM,Claire WS,yes,3,major,south_parcel,,,,,,,,36,14:43,,,32,Left,edge,,5,2,0,,4,19,5,75,0,0,2,0,5,101,6/28/2023 12:00:54 AM,ccber_user,6/28/2023 12:00:54 AM,ccber_user,-119.884263333333,34.41799
4025,632a116e-c3ea-4b2b-9737-70de7c7d655c,6/27/2023 7:00:00 PM,Claire WS,yes,3,major,south_parcel,,,,,,,,36,14:43,15:59,,36,Left,edge,,5,3,0,,3,40,8,45,1,8,3,0,5,101,6/28/2023 12:00:57 AM,ccber_user,6/28/2023 12:00:57 AM,ccber_user,-119.884261666667,34.4179716666667
4026,2a6030fd-7324-4d2e-a426-5e4af2f39356,6/27/2023 7:00:00 PM,Claire WS,yes,4,major,south_parcel,,,,,,,,24,16:32,,,0,Left,edge,,0,1,0,,2,4,11,99,0,0,1,0,0,104,6/28/2023 12:01:00 AM,ccber_user,6/28/2023 12:01:00 AM,ccber_user,-119.884265,34.418555
4027,0326e2fc-015c-4237-9e17-a0d5cce940a7,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_04,major,south_parcel,,,,,,,,24,,,,2,Right,edge,,25,5,0,,5,44,7,48,0,0,5,0,25,122,6/28/2023 11:55:59 PM,ccber_user,6/28/2023 11:55:59 PM,ccber_user,-119.88436395,34.41841314
4028,34827033-4b61-466a-b238-f58a476ff7df,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_04,major,south_parcel,,,,,,,,24,,,,4,Left,transition,,10,1,0,,7,69,7,55,0,0,1,0,10,135,6/28/2023 11:56:03 PM,ccber_user,6/28/2023 11:56:03 PM,ccber_user,-119.88427895,34.41854541
4029,9cfd11e3-f069-4ca5-a1fd-92b9937e31fa,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_04,major,south_parcel,,,,,,,,24,,,,6,Right,bottom,,1,0,0,,5,99,0,0,0,0,0,98,1,198,6/28/2023 11:56:06 PM,ccber_user,6/28/2023 11:56:06 PM,ccber_user,-119.88425819,34.41849537
4030,ef2556ee-b5a1-477c-9b3e-a39b692b7980,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_04,major,south_parcel,,,,,,,,24,,,,8,Left,bottom,,0,0,0,,4,103,1,1,0,0,0,40,0,144,6/28/2023 11:56:08 PM,ccber_user,6/28/2023 11:56:08 PM,ccber_user,-119.88424717,34.41850215
4031,af3af04a-55e9-4f6e-bb29-46c99dcb6511,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_04,major,south_parcel,,,,,,,,24,,,,10,Right,bottom,,2,0,0,,4,94,1,1,0,0,0,70,2,167,6/28/2023 11:56:10 PM,ccber_user,6/28/2023 11:56:10 PM,ccber_user,-119.88425083,34.41846932
4032,7211851b-f324-4787-a63c-551d39b685e9,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_04,major,south_parcel,,,,,,,,24,,,,12,Left,bottom,,0,0,0,,2,105,0,0,0,0,0,35,0,140,6/28/2023 11:56:12 PM,ccber_user,6/28/2023 11:56:12 PM,ccber_user,-119.88425416,34.41844829
4033,f5f02bbb-5f7f-4eb2-a3db-4d36c885e2bc,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_04,major,south_parcel,,,,,,,,24,,,,14,Right,bottom,,0,0,0,,5,55,1,2,0,0,0,75,0,132,6/28/2023 11:56:14 PM,ccber_user,6/28/2023 11:56:14 PM,ccber_user,-119.88425251,34.41844766
4034,4a967cd1-74ed-41aa-b351-5a0e15a1beb4,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_04,major,south_parcel,,,,,,,,24,,,,16,Left,bottom,,0,0,0,,4,124,1,3,0,0,0,30,0,157,6/28/2023 11:56:16 PM,ccber_user,6/28/2023 11:56:16 PM,ccber_user,-119.88425404,34.41843995
4035,43cca15b-a402-4640-885e-67a4ef7c1b40,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_04,major,south_parcel,,,,,,,,24,,,,18,Right,transition,,0,0,0,,6,66,7,61,0,0,0,10,0,137,6/28/2023 11:56:18 PM,ccber_user,6/28/2023 11:56:18 PM,ccber_user,-119.88423623,34.41839448
4036,41ceb3bb-489f-4deb-b99b-990bf2a15608,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_04,major,south_parcel,,,,,,,,24,,,,20,Left,edge,,0,2,0,,1,8,8,128,0,0,2,0,0,138,6/28/2023 11:56:21 PM,ccber_user,6/28/2023 11:56:21 PM,ccber_user,-119.8842518,34.41838274
4037,a23933e4-613e-4f11-9568-e63265032239,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_04,major,south_parcel,,,,,,,,24,,,,22,Right,edge,,1,1,0,,1,25,8,95,0,0,1,0,1,122,6/28/2023 11:56:23 PM,ccber_user,6/28/2023 11:56:23 PM,ccber_user,-119.88422638,34.41836463
4038,0208c98e-005c-492f-9e1b-f5dbee52003b,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_04,major,south_parcel,,,,,,,,24,,,,24,Left,edge,,0,0,0,,1,50,8,59,0,0,0,0,0,109,6/28/2023 11:56:26 PM,ccber_user,6/28/2023 11:56:26 PM,ccber_user,-119.88421158,34.41833756
4039,1cfbc519-d688-44fc-9146-45b67171878a,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_05,major,south_parcel,,,,,,,,24,,,,0,Left,edge,,0,0,0,,4,74,6,50,0,0,0,10,0,134,6/28/2023 11:56:30 PM,ccber_user,6/28/2023 11:56:30 PM,ccber_user,-119.88409607,34.41864206
4040,3904ada0-a1a6-46b7-83cd-a6aab8361a7f,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_05,major,south_parcel,,,,,,,,24,,,,2,Right,edge,,1,0,0,,5,89,8,64,0,0,0,10,1,164,6/28/2023 11:56:32 PM,ccber_user,6/28/2023 11:56:32 PM,ccber_user,-119.88409387,34.41861818
4041,1809f587-4594-4d24-a748-98cea68f438a,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_05,major,south_parcel,,,,,,,,24,,,,4,Left,transition,,0,0,0,,7,65,1,7,0,0,0,70,0,142,6/28/2023 11:56:34 PM,ccber_user,6/28/2023 11:56:34 PM,ccber_user,-119.88405017,34.41858091
4042,59577e12-d5d0-4321-9b54-42165b888b5b,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_05,major,south_parcel,,,,,,,,24,,,,6,Right,transition,,5,0,0,,4,111,0,0,0,0,0,30,5,146,6/28/2023 11:56:36 PM,ccber_user,6/28/2023 11:56:36 PM,ccber_user,-119.88405887,34.41857421
4043,a02c1a93-bbda-4371-bd85-901baacccef6,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_05,major,south_parcel,,,,,,,,24,,,,8,Left,bottom,,0,0,0,,2,105,0,0,0,0,0,50,0,155,6/28/2023 11:56:38 PM,ccber_user,6/28/2023 11:56:38 PM,ccber_user,-119.88404564,34.41866004
4044,30c2bbeb-fa2d-439c-822a-009eab6ec44f,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_05,major,south_parcel,,,,,,,,24,,,,10,Right,bottom,,0,0,0,,2,105,0,0,0,0,0,15,0,120,6/28/2023 11:56:40 PM,ccber_user,6/28/2023 11:56:40 PM,ccber_user,-119.88407334,34.41857293
4045,9a5d2998-739e-4ebc-9d18-9a0471fbbece,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_05,major,south_parcel,,,,,,,,24,,,,12,Left,bottom,,0,0,0,,1,70,0,0,0,0,0,70,0,140,6/28/2023 11:56:41 PM,ccber_user,6/28/2023 11:56:41 PM,ccber_user,-119.88407402,34.41857636
4046,5ac440b0-24aa-43f7-8709-d252de862e01,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_05,major,south_parcel,,,,,,,,24,,,,14,Right,bottom,,0,0,0,,2,96,0,0,0,0,0,20,0,116,6/28/2023 11:56:43 PM,ccber_user,6/28/2023 11:56:43 PM,ccber_user,-119.88407288,34.41857692
4047,7b23140d-ae86-40e0-9805-f52277fc558d,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_05,major,south_parcel,,,,,,,,24,,,,16,Left,bottom,,0,0,0,,2,78,1,1,0,0,0,50,0,129,6/28/2023 11:56:45 PM,ccber_user,6/28/2023 11:56:45 PM,ccber_user,-119.88407197,34.4185776
4048,93e24e6e-310c-41d1-826c-61d216c8072a,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_05,major,south_parcel,,,,,,,,24,,,,20,Right,bottom,,0,0,0,,3,113,0,0,0,0,0,10,0,123,6/28/2023 11:56:47 PM,ccber_user,6/28/2023 11:56:47 PM,ccber_user,-119.88400477,34.41850392
4049,c205eb99-0aba-4095-a602-a261b51e4ab0,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_05,major,south_parcel,,,,,,,,24,,,,20,Left,transition,,0,0,0,,4,92,0,0,0,0,0,30,0,122,6/28/2023 11:56:48 PM,ccber_user,6/28/2023 11:56:48 PM,ccber_user,-119.88399501,34.4185301
4050,97b50be7-c336-4012-9040-274f1f3aad47,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_05,major,south_parcel,,,,,,,,24,,,,22,Right,transition,,,0,0,,8,70,4,12,0,0,0,25,,,6/28/2023 11:56:50 PM,ccber_user,6/28/2023 11:56:50 PM,ccber_user,-119.88399347,34.41850406
4051,6f46b988-9b0e-40ab-acd7-2889dfdef515,6/28/2023 7:00:00 PM,"Jeremiah, Ethan",yes,SP_05,major,south_parcel,,,,,,,,24,,,,24,Left,edge,,0,0,0,,2,5,9,185,0,0,0,0,0,190,6/28/2023 11:56:53 PM,ccber_user,6/28/2023 11:56:53 PM,ccber_user,-119.88395221,34.41848322
4052,92e32571-3f7e-4099-97b2-435e65b29384,6/27/2023 7:00:00 PM,Wayne chapman hannah burdick,yes,8759,major,north_parcel,,,,,,,,32,09:35,,,0,Left,edge,,0,10,0,,8,104,8,73,0,0,10,0,0,187,6/29/2023 12:36:58 AM,ccber_user,6/29/2023 12:36:58 AM,ccber_user,0,0
4053,1b951a2e-efe8-415e-80d8-a8793e203091,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,09:54,,,2,Right,transition,,4,10,0,,2,61,4,49,0,0,10,0,4,124,6/29/2023 12:37:00 AM,ccber_user,6/29/2023 12:37:00 AM,ccber_user,0,0
4054,62e95215-901c-4b0a-a439-bdc4ab339f35,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,10:02,,,4,Left,transition,,4,6,0,,4,101,3,36,0,0,6,0,4,147,6/29/2023 12:37:02 AM,ccber_user,6/29/2023 12:37:02 AM,ccber_user,0,0
4055,709af4eb-90c2-4f79-9734-ec68c22e0279,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,10:09,,,6,Right,transition,,13,3,0,,5,124,3,17,0,0,3,0,13,157,6/29/2023 12:37:04 AM,ccber_user,6/29/2023 12:37:04 AM,ccber_user,0,0
4056,7f72590c-7848-4db4-b3c7-60a59853b7bf,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,10:10,,,8,Left,bottom,,2,80,0,,4,102,2,2,0,0,80,0,2,186,6/29/2023 12:37:06 AM,ccber_user,6/29/2023 12:37:06 AM,ccber_user,0,0
4057,e043f332-315b-4a82-aba3-3637ffef4aae,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,09:54,,,10,Right,bottom,,2,10,0,,7,139,3,12,0,0,10,0,2,163,6/29/2023 12:37:07 AM,ccber_user,6/29/2023 12:37:07 AM,ccber_user,0,0
4058,b738e878-9276-497d-bffd-c9b158676c5d,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,09:54,,,12,Left,bottom,,5,10,0,,1,95,0,0,0,0,10,0,5,110,6/29/2023 12:37:09 AM,ccber_user,6/29/2023 12:37:09 AM,ccber_user,0,0
4059,2879585f-8e4c-465d-ad59-7e829b6fa390,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,09:54,,,15,Right,bottom,,1,5,0,,2,135,1,17,0,0,5,0,1,158,6/29/2023 12:37:10 AM,ccber_user,6/29/2023 12:37:10 AM,ccber_user,0,0
4060,460e97a4-4787-4234-80ea-e116d7623f6d,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,10:30,,,16,Left,bottom,,0,45,0,,3,133,0,0,0,0,45,0,0,178,6/29/2023 12:37:12 AM,ccber_user,6/29/2023 12:37:12 AM,ccber_user,0,0
4061,11e8ba44-71f1-4577-bb10-4209510ea60b,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,10:34,,,18,Right,bottom,,0,45,0,,3,120,0,0,0,0,45,0,0,165,6/29/2023 12:37:14 AM,ccber_user,6/29/2023 12:37:14 AM,ccber_user,0,0
4062,7b4429b1-cc99-4856-a407-4f52e151872b,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,10:37,,,20,Left,bottom,,5,80,0,,4,99,1,1,0,0,80,0,5,185,6/29/2023 12:37:15 AM,ccber_user,6/29/2023 12:37:15 AM,ccber_user,0,0
4063,f9fe747d-23a1-41d9-9190-169bd6466fcd,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,10:43,,,22,Right,bottom,,28,10,0,,7,84,2,14,0,0,10,0,28,136,6/29/2023 12:37:17 AM,ccber_user,6/29/2023 12:37:17 AM,ccber_user,0,0
4064,c3d755a6-76dc-4258-8b29-9c163974da97,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,09:54,,,24,Left,bottom,,13,45,0,,1,90,1,1,0,0,45,0,13,149,6/29/2023 12:37:19 AM,ccber_user,6/29/2023 12:37:19 AM,ccber_user,0,0
4065,21971395-b686-44cb-991a-735ff058c6e9,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,10:51,,,26,Right,bottom,,13,7,0,,5,82,1,60,0,0,7,0,13,162,6/29/2023 12:37:21 AM,ccber_user,6/29/2023 12:37:21 AM,ccber_user,0,0
4066,e1627d30-cac6-4087-bb36-530227442539,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,10:54,,,28,Left,transition,,1,65,0,,7,133,3,34,0,0,65,0,1,233,6/29/2023 12:37:23 AM,ccber_user,6/29/2023 12:37:23 AM,ccber_user,0,0
4067,c4111ba0-fa79-4b8a-aefd-1cbf3eb07ada,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,11:00,,,30,Right,edge,,4,20,0,,4,66,4,49,0,0,20,0,4,139,6/29/2023 12:37:24 AM,ccber_user,6/29/2023 12:37:24 AM,ccber_user,0,0
4068,a81532d6-15fc-417d-9064-b1af985f49fe,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,8,major,ncos,,,,,,,,54,09:54,,,30,Left,edge,,2,75,0,,5,58,9,52,0,0,75,0,2,187,6/29/2023 12:37:27 AM,ccber_user,6/29/2023 12:37:27 AM,ccber_user,0,0
4069,7f493505-213c-4b57-b9ac-2c09edac52b0,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,6,major,ncos,,,,,,,,10,11:21,,,0,Left,edge,,4,50,0,,3,32,10,83,0,0,50,0,4,169,6/29/2023 12:37:30 AM,ccber_user,6/29/2023 12:37:30 AM,ccber_user,0,0
4070,6cb2af5e-52b8-4554-8f4c-5fae83b07575,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,6,major,ncos,,,,,,,,10,11:21,,,2,Right,edge,,55,1,0,,6,66,4,17,0,0,1,0,55,139,6/29/2023 12:37:32 AM,ccber_user,6/29/2023 12:37:32 AM,ccber_user,0,0
4071,c8a0837b-4847-4a9f-9b95-1b718ad4c026,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,6,major,ncos,,,,,,,,10,11:21,,,4,Left,bottom,,20,0,0,,1,80,0,0,0,0,0,0,20,100,6/29/2023 12:37:33 AM,ccber_user,6/29/2023 12:37:33 AM,ccber_user,0,0
4072,644a608c-fdad-47f6-a2dd-5beff8f8a2dc,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,6,major,ncos,,,,,,,,10,11:42,,,8,Right,bottom,,20,17,0,,3,95,0,0,0,0,17,0,20,132,6/29/2023 12:37:35 AM,ccber_user,6/29/2023 12:37:35 AM,ccber_user,0,0
4073,bfdc69fe-f434-4e8e-8a6e-a40a5cc1b094,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,6,major,ncos,,,,,,,,10,11:21,,,8,Left,bottom,,45,0,0,,8,56,5,7,0,0,0,0,45,108,6/29/2023 12:37:36 AM,ccber_user,6/29/2023 12:37:36 AM,ccber_user,0,0
4074,3fc529cf-92c9-4e9e-81bc-b6fce8c2c830,6/27/2023 7:00:00 PM,Eric A and Wayne C,yes,6,major,ncos,,,,,,,,10,11:21,,,10,Right,edge,,35,5,0,,5,18,8,43,0,0,5,0,35,101,6/29/2023 12:37:39 AM,ccber_user,6/29/2023 12:37:39 AM,ccber_user,0,0
4100,5e42def1-0554-472b-b291-5642a439ba9c,6/29/2023 7:00:00 PM,Ethan A,yes,3,major,north_parcel,,,,,,,,14,14:05,,,0,Left,edge,,2,3,20,,3,7,10,54,0,0,23,20,2,106,6/29/2023 11:51:27 PM,ccber_user,6/29/2023 11:51:27 PM,ccber_user,-119.883625,34.422915
4101,f5f51951-1f32-4608-bb16-d204d104b272,6/29/2023 7:00:00 PM,Ethan A,yes,3,major,north_parcel,,,,,,,,14,14:05,,,2,Right,transition,,1,1,0,,6,99,4,72,0,0,1,0,1,173,6/29/2023 11:51:29 PM,ccber_user,6/29/2023 11:51:29 PM,ccber_user,-119.883665,34.4229266666667
4102,c4f8387a-000e-40e5-b1f6-7fce5660bfe0,6/29/2023 7:00:00 PM,Ethan A,yes,3,major,north_parcel,,,,,,,,14,14:05,,,4,Left,bottom,,7,1,0,,4,94,0,0,0,0,1,0,7,102,6/29/2023 11:51:31 PM,ccber_user,6/29/2023 11:51:31 PM,ccber_user,-119.883648333333,34.422925
4103,d4be6146-fb3b-4faa-9b2e-0b4ee2227667,6/29/2023 7:00:00 PM,Ethan A,yes,3,major,north_parcel,,,,,,,,14,14:05,,,6,Right,bottom,,1,0,0,,4,109,0,0,0,0,0,0,1,110,6/29/2023 11:51:32 PM,ccber_user,6/29/2023 11:51:32 PM,ccber_user,-119.883676666667,34.422905
4104,ed155856-cf17-445c-8c06-671366660a2e,6/29/2023 7:00:00 PM,Ethan A,yes,3,major,north_parcel,,,,,,,,14,14:05,,,8,Left,bottom,,5,0,0,,2,98,0,0,0,0,0,0,5,103,6/29/2023 11:51:34 PM,ccber_user,6/29/2023 11:51:34 PM,ccber_user,-119.883715,34.42289
4105,aba9fe1a-7a07-4587-b851-769f8131d5f2,6/29/2023 7:00:00 PM,Ethan A,yes,3,major,north_parcel,,,,,,,,14,14:05,,,10,Right,bottom,,0,0,0,,4,105,0,0,0,0,0,0,0,105,6/29/2023 11:51:35 PM,ccber_user,7/13/2023 9:04:30 PM,ccber_user,-119.883715,34.42289
4106,75261246-6a13-438a-b71b-e9a789be9695,6/29/2023 7:00:00 PM,Ethan A,yes,3,major,north_parcel,,,,,,,,14,14:05,,,12,Left,transition,,1,0,0,,3,125,1,1,0,0,0,0,1,127,6/29/2023 11:51:36 PM,ccber_user,6/29/2023 11:51:36 PM,ccber_user,-119.88373,34.4229166666667
4107,77fb6f2c-bb48-4d86-94f4-2ce7a997f641,6/29/2023 7:00:00 PM,Ethan A,yes,3,major,north_parcel,,,,,,,,14,14:05,,,14,Right,edge,,4,2,25,,5,18,7,64,0,0,27,0,4,113,6/29/2023 11:51:40 PM,ccber_user,6/29/2023 11:51:40 PM,ccber_user,-119.883771666667,34.4228883333333
4108,a3f5b3a8-871b-4089-b4f6-f66bf91ecf63,6/29/2023 7:00:00 PM,Claire WS,yes,6,major,south_parcel,,,,,,,,33,13:17,,,0,Left,edge,,0,2,0,,2,13,12,87,1,14,2,0,0,116,6/29/2023 11:53:48 PM,ccber_user,6/29/2023 11:53:48 PM,ccber_user,-119.8844278,34.418932
